"YEAR","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES","DETECTION_GROUP"
2024,"VIC","Outer Regional Australia","17-25","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","26-39","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","26-39","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","40-64","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","40-64","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","65 and over","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","65 and over","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","Unknown","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Outer Regional Australia","Unknown","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","0-16","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","0-16","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","17-25","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","17-25","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","26-39","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","26-39","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","40-64","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","40-64","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","65 and over","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","65 and over","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","Unknown","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Remote Australia","Unknown","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","0-16","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","0-16","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","0-16","non_wearing_seatbelts","Police issued",1,0,0,"Police"
2024,"VIC","Unknown","17-25","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","17-25","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","17-25","non_wearing_seatbelts","Police issued",76,0,0,"Police"
2024,"VIC","Unknown","26-39","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","26-39","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","26-39","non_wearing_seatbelts","Police issued",205,0,0,"Police"
2024,"VIC","Unknown","40-64","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","40-64","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","40-64","non_wearing_seatbelts","Police issued",166,0,0,"Police"
2024,"VIC","Unknown","65 and over","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","65 and over","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"VIC","Unknown","65 and over","non_wearing_seatbelts","Police issued",35,0,0,"Police"
2024,"VIC","Unknown","Unknown","non_wearing_seatbelts","Fixed camera",0,0,0,"Camera"
2024,"VIC","Unknown","Unknown","non_wearing_seatbelts","Mobile camera",0,0,0,"Camera"
2024,"WA","Unknown","17-25","non_wearing_seatbelts","Police issued",36,0,0,"Police"
